address,weight,idz,transaction
tz1Xd7xRiBPwFbs9X6Py1okCxiAMGwY6QAnk,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1SnpPTLGyS4zvc8fPQwUu8338S7Wp3C27G,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1VAWVGhw5frYJemC88gU1uxJYkrkSUT85m,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz2Sh61vZaYz9FuCPKAwZUAT3u9pyzC8Ddd1,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1UoqhgGzNGVq8b7SyV1KtZ8cCTtmDDHFf3,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1bCKhXkgodXiDF8HNnCaW7S9PfcLqj2pov,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1Lktk3iMtvCstmHwSnm5LP5wNwrgz1iYtB,8,110.7874016,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1UBGq8hJvQBAwjpL2uxttEaFQaxkSrWB3H,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1VkLzUNx7DndkyQCYsSQPgZncWL3bxyjxo,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1QdLQKm783CnLLtpBvgto5YKXoNMPV4cjB,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1ZZ9zpPvWhVJDnuFRcjU3xiBHUDunyr39r,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1iLQV5UURVdpGw5mub2H7b2LRroFDeFsey,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1MJLFAqsRnwoN7Ck4Ldh1Qw79TKKQfArSV,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1M5AEqTgaiDRf2q67b9EHdveF7fFBAnnUR,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1YW5FihEgsv1RMomcPB29UcDQ5GRwLnra7,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1Ygi9eX6axp2HyycA1AsQZVAMtJE7mk1zp,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1d6hpixCdLuNssc8ZKHL6yhUL1UyAENQAV,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1duW5CBJwJWrudbQMVymcBUNiSVGwCx2vC,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1aR8ZSG45kZUReUnwE74P54dT4hyHbqhPP,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1bPUgYGA1esHpcKpJxHDonBXmvHMGtyt7X,8,110.7874016,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1VTuT2HFtcQ74sXqxzPZ2ZAvZaHWuG7S3i,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1MbQJnLz8NhRQEtVmf5PvRBxZrMQsVBnvK,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1V6TWytN7qBxtw6M5xo38Dw2j4dLoX6y89,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1ajsYXR9AchF2AmiieQ6Kh2FeFav46roTT,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1emLBt4LFi3PWYgy5vLU4sBKknLyGrmBfQ,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1YySKh958vGdyLNTAHN7j51bhrdhSGk96e,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1LDToFoE8h7AGL545ZfXcDqmtUHbrGR4TR,9,124.63582679999999,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1Y3811ujFogyaUkVqjKND29RzRSzPBGdgD,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1dsma1ZjWkrSzDxgqBRaBkKxeGBkgtN5wH,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1LoyTKyX1JupPfwRAqwdedPSrSCvQHxYLs,2,27.6968504,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1SvQiBHz73d8Q58qenYa6bq9v9R52EN864,8,110.7874016,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1R3FH8T8UF9D47gyeNJdC1UtqrnoaG7VBy,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1hsyqYSYNDoiYPFEx7Xq9DjFtsAUS72mMJ,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1YHBbE2EaLD8xsfC1VE8dYQRiCkGdKqKLr,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1ZmY62Y8nZ3gu4w5eEXyxQJhnWW3wQKJwo,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1V2JteeVKQbKB8uBg6tFrBTC2VeeQKNBCA,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1d7WaBy5kpqP8AM9NBcZfsMrQo8dY4JGQU,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1TBDWJpzUMVTJfprhC2cYPJhY6iuYDNZb6,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1YjtAPYkK5uqAyp1SCkdxM5DijRNrtomXC,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1Vg4UvZWV9v3TGqJPowj1ecSGvFdyoNAgq,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1fbD9FXttKvuZX7SJnUbiEhXsBZ6bfRZuH,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1M3Y1yv6Dij6A4CyAcsr61w5NugVSMKuZv,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1UFUMpfgBuVVWwVipvCfSf9S8bfxU9pvN2,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1R1tGKGCieY2kPmPv6KkxqcFriLSnvXwhW,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1R2KkLkHukbBGHAeaTnXkoGyjhma71PYkw,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1YsC3ZHytE31fcwjffBMQrvuyvmeqfHq2R,8,110.7874016,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1iAwfGmvxpcHvyvcV3jTCuAtbtfBR5Qhe6,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1LNgQYnijBq7q9na2XzPcWgRX7r19LaVFj,5,69.242126,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1g6dkoYMKVRcQAEe9Asx6NZmQvGqYTkvrf,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1irdf7U7U8tBMuhhVH8yKgTThxdYfNhRTu,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1aTBmaqn4saJA7oSdiWRETK8EKtApzd6Qb,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1VpLDJLHxv4uTtnXYNJxdZ5TDjter6eXF9,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1ZQHzWoL8EwTjTrFhC6mNKMSuembemuz1K,1,13.8484252,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1ReJXh5sFZrZLWsQnfCVVCirxRj2AcDRtb,1,13.8484252,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1PWdH1HxdRn72edBbTfNBCh86nBvraQNsG,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1Z8MAngpFJM8Zoe3SzAhT8oNuvFjUqJVPz,1,13.8484252,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1PajBv4JGGMhdsbw1sQfaJQeM8W2q4XUdW,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1hZKj2Yn5Yh9KuBkQmLWTsdU5gWy3tLSy7,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1X9nDyqMnTKC2BWPibmBLQ7dC9TeBPN3SC,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1gki5kVmb7tggJp1omnQHikPg78GAsQeaq,1,13.8484252,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1guSVu6oHcCZUknakHX2yqRcw8eZYHAv7m,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1iQR2dHDZoRFEJBo1gpsri51927gJ8MCiY,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1cbuXJobe1mRL4d7MsUYaDYkQWnrc9K4kT,5,69.242126,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1UEB5WXhNgbAAX9DxWJBBdUR4j5boFCzwM,1,13.8484252,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1eBSxLBRsiHS7FpwA686BrhN52wSW9RtaQ,1,13.8484252,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1WjHsxyzkssRfWCHW2kjKGGX35pGmNdTfC,9,124.63582679999999,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1KnH11YGPsUKFsAtPKKCjs7bbnpzXoGueh,12,166.1811024,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1UvDsjv5tMzLL8UYUMo7EHXvqYKgRyMybp,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1RfdUo7jB3jnjuyXyTRTuZR7NgEmrK8xhn,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1e2muB7yyDnR9FWeskzmaGj4TorYvekHji,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1gHoGTbhT6ouQpjFgZsp6WtCeSuJPeJWxo,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1RjXvxBbaxMJdytMuMhwzHNbYBcSNhtp6H,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz2AsQTos3XPd9emmBhT51GWhU4iZX9oyLMi,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1MCCLxGeyxm6g6X5SGxfFhaMnsfmHAHo19,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1YdG3XKudfKmmU3MrchEV4XbxkGPxdZZtq,1,13.8484252,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1TAgEoPmiEwZXjDMLmc3gMBpQyQoBoo6x3,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1fTqKk7C6TgoRr4nsS2xqkEsRWKsYkgwy6,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1cTKf3p3SPtaqdMGGDEQvi7kGc6yCjTcfA,1,13.8484252,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1MmEYTUoG73uVqYJ49TiWmAL3K2AgPwmp1,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1Uy5EjrLwRUzrhwFFFfWn3m2VXeRYWE68T,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1WCwhMkFZ9u9idehjcqYh8hRY7rhPJJMm9,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1f6vKpZCyNNP727pJffv6UTZjzpRiyxaHN,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1ebY9kCdbX7ArNDoic34Y8R4JUNLzMjSef,8,110.7874016,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1N38L5EXjQ29ZP5cfhXctvc7JdsifBa8Tr,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1NBpEoSShMBcqWeLbYpP2VD7nFb9LF6RnR,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1SiRxeve37i7pW9a1Hb59XKrb5PmsTsi67,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1c5kmf2gChzvWPZar27x9vkJo15BoNJvRM,8,110.7874016,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1YMzQJSh5gVLfbuBrtAt9TTMHXT4zZDGtG,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1SnjqHJAmEpaf6duiWnFaAG3qTdtYpornS,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1V21frVF5fbXsDweiUfJ73F5v1z5tH7VHJ,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1UhZzuvBrFzSs2uHN8Zr3PweR3GzNhGzZn,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1TasyLP1w8cRoYSPmFMzbWBoF3KvTD72oP,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1ezPACjif6ZeBMtjuCWYfzcqz89rpN3h9F,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1XPC7cwKEyLJS3c8QCQVXA5cshTRBfSp1e,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1SpDjAsziUjA5JCnErL37PJE7tpXtXhHBN,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1Sszxoo7SKdDZ187pUmRJispbPaBrk4RzZ,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1bDFKywYx2WPkLJxrA8Qh3iEEchbRhQtci,8,110.7874016,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1S8Lq7NL2yunPmvFFMVXzvur2VLujt2mcR,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1Rd5JaR4foiJXhpsdPuP58VoxdmpqmnEFg,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1TFczj93xB7UzvFZfKL2AwitFRQGGKoUhr,1,13.8484252,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1b1nsu6aPmKRh7m9PANFZLBiBuR4eACiQ4,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1XjB9NQpQgM7ZWeJBiv233GJnqCLAcRw1s,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1XRMrbvMmHER9aXnC7xASZiPq2WwgE3VhX,9,124.63582679999999,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1fza1RmD2vWHHNTBEfMmkGQ9UxgED45fMu,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1MNgUFuMsTbw7v81RvGdrZi4MUeGeb5gPT,8,110.7874016,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1f3nRmvYcWW4bpDRc6jwxTgmkspUCButwo,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1R95enRSdCP2ddaHeDbJC75p7JwLEUxGz8,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1Mh7esCAZtrNxCNjDta4X8WR5cxPjXoEEa,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1P5uZX3ZCTrtr8TZYPUyWPXU2BMrsCHgAC,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1T1tujaasrtGyyJmDrCh7nziwNCAgLTpQz,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1idLVMxTtngs6VUQxSsVHqEu6bUqiMoAs9,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1PiqVCah9iTzDzDCupSLng9ANh64j59Sf2,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1i4kv9htgpfZDvbXFpi9PLexWqDHHaXQRm,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1NrtVJo5MzEBq5feanJpuotaEgaJgP8bZm,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1iBsjzVqcHm3brqLV6LP7pFhnnniotGBTe,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1akJrKvrmz2drezyofqXr13FYwCWKppQ7w,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1QvH83nbWK8Z5LdQ3SajpcEKNw5KBZFPqW,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1f8HCZ4NGRdUxuLCJ9TxW54g1ney3fRzTt,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1TrnrgskeLg2mJYASfV26H8TVaD9umLUqM,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1cfK5FUYJ3MrofPciK5Zs4shqn2KmakQsK,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1Z6y9RxDkEk9Rgbtcs9G96UvfK7Yxj4gRf,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1UpyooTqHWUnweViPwmArhWyKvgM4AsngN,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1hr6ryZbAnAHQFEPx1qDMMGmY6DQw41bpU,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1gvGNdBKNPGLjuzvbX4P6TLYXPR8nfghQk,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1MncgkTdUwKBFpFn16ixhkevQnL8c6H34r,1,13.8484252,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1MrkuEijgKYKRj8fzdcd6nfoZWrKUgrz1u,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1WUt7qtxWgueEiKkTwhQLzgchVYFpGxMmf,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1LtQWkjWMLNH8H55THyduYGFK3Y48MKELz,8,110.7874016,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1ScvRiibrW1fsuZXyjtukmieafezvYEBen,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1TZzpgFyJHhYfiD1AWS9otPrhFcc9Hpkcd,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz2F9HXPVhdTUQSzHstr2jPn2eCXa7V8H9b5,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1bbfNzasVwwj1TUHDrJkJRSw8dGvYp1xZ1,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1drynRQU1gKVQ93dXCpnHdrbPsuSbmzP7Y,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1gSjzCZM6DSJ1HBpU2pMckRTkz9iT21Q8t,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1RXHrMXw9np9ncqcG5urQETKDroxQF8ViH,8,110.7874016,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz2LM19Q5f8pxsE2QGwycC5QCN4vbAA1crYz,12,166.1811024,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1MoNvinCiJMTfGdaRTD2VFDctWey9f1fwo,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1PJWDYDL1gwH5gw21RV1S2T1Jsr4xDzsQv,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1Qo3mw8ZFWLf3mNVtEZXkXKNTjXTm5V8xH,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1gVWUZK5gCaWmwwt1JjATUUDMuB7J1RkEy,9,124.63582679999999,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1Pu9NugyoWnJpwRqqQMtYWdfWY6gYjqbzH,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1MQV5nVeUiWC7Bis3Rv3BeCN1YHdB6tVTi,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1YR5dapd8aVtwGPoK1uRevHgjnH4GpD4JX,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1iZby4wW2jvPLTiCQ3TxGFEZpWoYwsmEwQ,5,69.242126,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1V7EBVcPLVs32Vy1N7PnFM78cceuM3PdFB,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1MkCZd41vs8GZgTTJ87bEthwYBUzM6gYW9,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1NKGZwuRJj3y11kqFTLfKMk717NRp56Vbg,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1ePP1TNDwLCgCkrYyFa9r7RkG8sasjobVR,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1UMnzhRRazB33re2ds953K7nynx3EbuSpb,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1hPAdvBHvJQ8eSdXTU3cPALzA21PyZuR1k,4,55.3937008,ooXidMmJAQxygHLrZcRzEKUN3SnbLvjfQfUa5EsBDWkCs3B1owW
tz1cstmz5ftvDRFnF8eiwTEGU2qxHVLX1q8X,4,55.3937008,opDdtaDvE74uJA4esEa4joSK3oLekU6852E7iUTArww99P4tCGK
